Season,CoachName,TeamID,RegularSeasonWinPct,TournamentWinPct,Experience,RegularSeasonGames,TournamentGames
2009,fran_mccaffery,1373,0.551,0.5,7,207,2
2009,fran_o'hanlon,1248,0.381,0.0,7,194,0
2009,frank_haith,1274,0.543,0.5,5,151,2
2009,frank_martin,1243,0.639,0.5,2,61,2
2009,frankie_allen,1271,0.267,0.0,4,116,0
2009,fred_hill,1353,0.341,0.0,3,91,0
2009,gary_stewart,1413,0.294,0.0,5,143,0
2009,gary_waters,1156,0.495,0.0,7,204,0
2009,gary_williams,1268,0.629,0.571,7,213,7
2009,gene_cross,1405,0.194,0.0,1,31,0
2009,geno_ford,1245,0.562,0.0,1,32,0
2009,george_ivory,1115,0.419,0.0,1,31,0
2009,george_nessman,1363,0.289,0.0,4,121,0
2009,gil_jackson,1224,0.244,0.0,4,123,0
2009,glen_miller,1335,0.487,0.0,7,197,1
2009,greg_gary,1147,0.258,0.0,1,31,0
2009,greg_graham,1129,0.56,0.0,7,209,1
2009,greg_jackson,1175,0.505,0.0,7,210,1
2009,greg_kampe,1324,0.49,0.5,7,204,2
2009,greg_mcdermott,1235,0.541,0.0,7,209,3
2009,gregg_marshall,1455,0.634,0.25,7,202,4
2009,gregg_nibert,1342,0.25,0.0,2,56,0
2009,heath_schroyer,1461,0.425,0.0,5,134,0
2009,henry_dickerson,1300,0.107,0.0,2,56,0
2009,herb_sendek,1113,0.598,0.5,7,214,8
2009,homer_drew,1434,0.497,0.0,6,179,1
2009,horace_broadnax,1366,0.286,0.0,4,105,0
2009,houston_fancher,1111,0.513,0.0,7,199,0
2009,howie_dickenman,1148,0.524,0.0,7,206,1
2009,j_p_piper,1311,0.321,0.0,5,137,0
2009,james_green,1240,0.442,0.0,6,172,1
2009,james_jones,1463,0.463,0.0,7,188,0
2009,jamie_dixon,1338,0.796,0.545,6,191,11
2009,jay_wright,1437,0.673,0.636,7,214,11
2009,jeff_a_jones,1110,0.583,0.0,7,211,1
2009,jeff_bzdelik,1160,0.529,0.0,4,119,1
2009,jeff_capel,1328,0.671,0.333,7,213,3
2009,jeff_jackson,1202,0.276,0.0,3,87,0
2009,jeff_lebo,1120,0.541,0.0,7,207,0
2009,jeff_neubauer,1184,0.522,0.0,4,115,1
2009,jeff_price,1204,0.521,0.0,7,194,0
2009,jeff_reynolds,1102,0.386,0.0,2,57,0
2009,jerry_eaves,1299,0.305,0.0,6,174,0
2009,jerry_slocum,1464,0.304,0.0,4,112,0
2009,jerry_wainwright,1177,0.469,0.0,7,209,1
2009,jesse_agel,1135,0.321,0.0,1,28,0
2009,jim_baron,1348,0.555,0.0,7,211,0
2009,jim_boeheim,1393,0.725,0.727,7,222,11
2009,jim_boylen,1428,0.645,0.0,2,62,0
2009,jim_calhoun,1163,0.764,0.75,7,216,16
2009,jim_christian,1395,0.67,0.0,7,215,2
2009,jim_crews,1119,0.259,0.0,7,189,0
2009,jim_engles,1312,0.032,0.0,1,31,0
2009,jim_ferry,1254,0.409,0.0,7,198,0
2009,jim_larranaga,1206,0.647,0.667,7,215,6
2009,jim_les,1133,0.535,0.667,7,213,3
2009,jim_molinari,1442,0.286,0.0,1,28,0
2009,jim_whitesell,1260,0.49,0.0,5,147,0
2009,jim_wooldridge,1415,0.474,0.0,6,171,0
2009,jim_yarbrough,1368,0.471,0.0,4,104,0
2009,jimmy_collins,1227,0.569,0.0,7,209,1
2009,jimmy_patsos,1259,0.461,0.0,5,152,0
2009,jimmy_tillette,1359,0.472,0.0,7,195,0
2009,joe_callero,1370,0.619,0.0,1,21,0
2009,joe_jones,1162,0.438,0.0,6,162,0
2009,joe_mihalich,1310,0.638,0.333,7,213,3
2009,joe_o'brien,1226,0.382,0.0,3,89,0
2009,joe_pasternack,1309,0.458,0.0,2,59,0
2009,joe_scott,1176,0.487,0.0,7,197,1
2009,john_beilein,1276,0.564,0.714,7,211,7
2009,john_brady,1117,0.612,0.571,6,178,7
2009,john_calipari,1272,0.831,0.706,7,225,17
2009,john_dunne,1389,0.244,0.0,3,90,0
2009,john_giannini,1247,0.488,0.0,7,205,0
2009,john_groce,1325,0.469,0.0,1,32,0
2009,john_pelphrey,1116,0.535,0.333,7,198,3
2009,john_shulman,1151,0.521,0.0,5,146,1
2009,john_thompson_iii,1207,0.688,0.636,7,205,11
2009,johnny_dawkins,1390,0.581,0.0,1,31,0
2009,johnny_jones,1317,0.495,0.0,7,192,1
2009,karl_hobbs,1203,0.6,0.25,7,200,4
2009,keith_brown,1167,0.276,0.0,2,58,0
2009,keith_dambrot,1103,0.694,0.0,5,157,0
2009,ken_bone,1340,0.598,0.0,4,117,1
2009,ken_mcdonald,1443,0.742,0.0,1,31,0
2009,keno_davis,1344,0.726,0.0,2,62,1
2009,kermit_davis,1292,0.529,0.0,7,204,0
2009,kerry_keating,1365,0.45,0.0,2,60,0
2009,kerry_rupp,1256,0.339,0.0,2,62,0
2009,kevin_broadus,1127,0.6,0.0,2,60,0
2009,kevin_bromley,1142,0.373,0.0,7,193,0
2009,kevin_mckenna,1232,0.393,0.0,2,61,0
2009,kevin_nickelberry,1214,0.522,0.0,3,92,0
2009,kevin_stallings,1435,0.615,0.571,7,213,7
2009,kevin_willard,1233,0.381,0.0,2,63,0
2009,kirk_earlywine,1186,0.351,0.0,2,57,0
2009,kirk_speraw,1416,0.626,0.0,7,206,2
2009,larry_eustachy,1379,0.44,0.0,6,166,0
2009,larry_hunter,1441,0.365,0.0,4,115,0
2009,larry_smith,1108,0.143,0.0,1,28,0
2009,lennox_forrester,1188,0.174,0.0,1,23,0
2009,leonard_hamilton,1199,0.579,0.0,7,216,0
2009,lewis_jackson,1106,0.504,0.0,4,115,0
2009,lon_kruger,1424,0.682,0.6,5,154,5
2009,lorenzo_romar,1449,0.647,0.571,7,215,7
2009,louis_orr,1132,0.552,0.333,6,174,3
2009,mack_mccarthy,1187,0.352,0.0,2,54,0
2009,mark_few,1211,0.818,0.455,7,214,11
2009,mark_fox,1305,0.753,0.4,5,154,5
2009,mark_schmidt,1382,0.444,0.0,7,196,0
2009,mark_turgeon,1401,0.668,0.6,7,214,5
2009,marty_simmons,1191,0.414,0.0,2,58,0
2009,marvin_menzies,1308,0.561,0.0,2,66,0
2009,matt_brady,1241,0.591,0.0,5,154,0
2009,matt_brown,1282,0.262,0.0,2,61,0
2009,matt_doherty,1374,0.415,0.0,5,147,0
2009,matt_kilcullen,1316,0.127,0.0,4,110,0
2009,matt_painter,1345,0.671,0.4,5,155,5
2009,mick_cronin,1153,0.59,0.0,6,178,2
2009,mike_adras,1319,0.495,0.0,7,190,0
2009,mike_anderson,1281,0.67,0.5,7,215,6
2009,mike_brey,1323,0.652,0.5,7,210,6
2009,mike_davis,1412,0.589,0.5,7,214,4
2009,mike_deane,1447,0.49,0.0,7,200,0
2009,mike_dement,1422,0.436,0.0,6,179,0
2009,mike_gillian,1255,0.246,0.0,5,142,0
2009,mike_jarvis,1194,0.361,0.0,2,61,0
2009,mike_krzyzewski,1181,0.821,0.647,7,223,17
2009,mike_lonergan,1436,0.621,0.0,4,124,0
2009,mike_mcconathy,1322,0.452,0.5,7,199,2
2009,mike_miller,1183,0.277,0.0,4,112,0
2009,mike_montgomery,1143,0.796,0.5,3,93,4
2009,mike_rice_jr,1352,0.746,0.0,2,67,0
2009,mike_sutton,1399,0.495,0.0,7,198,0
2009,mike_young,1459,0.364,0.0,7,184,0
2009,milan_brown,1291,0.431,0.5,6,181,2
2009,monte_ross,1174,0.34,0.0,3,94,0
2009,murry_bartow,1190,0.61,0.0,6,177,1
2009,norman_roberts,1385,0.432,0.0,5,148,0
2009,oliver_purnell,1155,0.635,0.0,7,211,2
2009,orlando_early,1419,0.342,0.0,4,111,0
2009,pat_douglass,1414,0.502,0.0,7,207,0
2009,pat_kennedy,1406,0.37,0.0,7,208,0
2009,pat_knight,1403,0.406,0.0,1,32,0
2009,paul_hewitt,1210,0.538,0.667,7,212,9
2009,perry_clark,1394,0.414,0.0,4,116,0
2009,phil_martelli,1386,0.664,0.5,7,214,6
2009,ralph_willard,1221,0.66,0.0,7,212,2
2009,rand_chappell,1146,0.286,0.0,3,77,0
2009,randy_bennett,1388,0.639,0.0,7,205,2
2009,randy_monroe,1420,0.46,0.0,5,150,1
2009,randy_peele,1457,0.5,0.0,2,60,1
2009,randy_rahe,1451,0.612,0.0,3,85,1
2009,ray_mccallum,1178,0.274,0.0,3,84,0
2009,reggie_witherspoon,1138,0.493,0.0,7,211,0
2009,rex_walters,1362,0.429,0.0,3,91,0
2009,ricardo_patton,1296,0.46,0.0,7,200,1
2009,rick_barnes,1400,0.749,0.684,7,219,19
2009,rick_byrd,1125,0.643,0.0,7,210,3
2009,rick_majerus,1387,0.609,0.5,3,92,2
2009,rick_pitino,1257,0.755,0.643,7,216,14
2009,rick_scruggs,1205,0.387,0.0,7,199,0
2009,rick_stansbury,1280,0.668,0.429,7,217,7
2009,ricky_duckett,1212,0.179,0.0,1,28,0
2009,ritchie_mckay,1251,0.532,0.0,7,203,1
2009,rob_jeter,1454,0.492,0.5,4,118,2
2009,rob_spivery,1380,0.44,0.0,7,207,2
2009,robbie_laing,1144,0.286,0.0,6,168,0
2009,robert_lee,1418,0.434,0.0,5,145,1
2009,rod_barnes,1209,0.416,0.0,6,178,0
2009,roger_reid,1381,0.362,0.0,2,58,0
2009,ron_cottrell,1223,0.128,0.0,2,39,0
2009,ron_everhart,1182,0.567,0.0,7,208,0
2009,ron_hunter,1237,0.587,0.0,7,201,1
2009,ronnie_arrow,1375,0.646,0.0,7,189,2
2009,roy_williams,1314,0.816,0.8,7,217,25
2009,russ_pennell,1112,0.594,0.0,1,32,0
2009,saul_phillips,1295,0.667,0.0,2,57,0
2009,scott_cross,1426,0.5,0.0,3,82,1
2009,scott_drew,1124,0.474,0.0,7,194,1
2009,scott_nagy,1355,0.274,0.0,4,117,0
2009,scott_sanderson,1252,0.469,0.0,7,196,0
2009,scott_sutton,1331,0.654,0.0,7,208,3
2009,sean_miller,1462,0.726,0.571,5,157,7
2009,sean_woods,1290,0.219,0.0,1,32,0
2009,sergio_rouco,1198,0.345,0.0,5,142,0
2009,seth_greenberg,1439,0.548,0.5,7,210,2
2009,sidney_lowe,1301,0.521,0.0,3,94,0
2009,stan_heath,1378,0.484,0.0,7,213,2
2009,steve_alford,1307,0.644,0.0,7,216,2
2009,steve_cleveland,1201,0.529,0.0,7,210,2
2009,steve_donahue,1165,0.524,0.0,7,187,1
2009,steve_fisher,1361,0.576,0.0,7,203,1
2009,steve_hawkins,1444,0.554,0.0,6,184,1
2009,steve_pikiell,1392,0.302,0.0,4,116,0
2009,steve_roccaforte,1249,0.476,0.0,3,82,0
2009,steve_shields,1114,0.565,0.0,6,168,0
2009,stew_morrill,1429,0.765,0.0,7,217,3
2009,sydney_johnson,1343,0.321,0.0,2,53,0
2009,tad_boyle,1294,0.321,0.0,3,84,0
2009,ted_woodward,1263,0.336,0.0,5,140,0
2009,terry_dunn,1171,0.306,0.0,5,134,0
2009,tevester_anderson,1238,0.491,0.0,7,218,1
2009,thad_matta,1326,0.739,0.714,7,222,14
2009,thomas_penders,1222,0.632,0.0,5,155,0
2009,tim_carter,1354,0.433,0.0,6,164,1
2009,tim_floyd,1425,0.633,0.5,4,128,4
2009,tim_jankovich,1229,0.723,0.0,2,65,0
2009,tim_miles,1161,0.398,0.0,4,108,0
2009,tim_o'shea,1136,0.512,0.0,7,211,1
2009,tod_kowalczyk,1453,0.529,0.0,7,204,0
2009,todd_bozeman,1288,0.589,0.0,3,95,0
2009,todd_lickliter,1234,0.581,0.667,7,210,6
2009,tom_asbury,1337,0.233,0.0,1,30,0
2009,tom_crean,1231,0.614,0.556,7,207,9
2009,tom_green,1192,0.473,0.0,7,205,1
2009,tom_izzo,1277,0.702,0.625,7,218,16
2009,tom_moore,1346,0.492,0.0,2,61,0
2009,tom_parrotta,1145,0.312,0.0,3,93,0
2009,tom_pecora,1220,0.577,0.0,7,208,0
2009,tom_schuberth,1410,0.4,0.0,3,75,0
2009,tommy_amaker,1217,0.519,0.0,7,208,0
2009,tommy_dempsey,1351,0.537,0.0,4,123,0
2009,tony_barbee,1431,0.553,0.0,3,94,0
2009,tony_bennett,1450,0.688,0.6,3,96,5
2009,tony_harvey,1411,0.219,0.0,1,32,0
2009,tony_ingle,1244,0.336,0.0,4,113,0
2009,tony_shaver,1456,0.358,0.0,6,176,0
2009,travis_ford,1329,0.582,0.0,7,201,1
2009,trent_johnson,1261,0.664,0.5,7,214,8
2009,tubby_smith,1278,0.738,0.643,7,221,14
2009,vann_pettaway,1105,0.388,0.0,7,183,1
2009,wayne_tinkle,1285,0.5,0.0,3,86,0
2009,will_brown,1107,0.476,0.0,7,208,2
2009,zac_roman,1369,0.069,0.0,1,29,0
2010,al_skinner,1130,0.652,0.5,8,247,10
2010,andy_kennedy,1279,0.619,0.0,5,155,0
2010,anthony_evans,1313,0.435,0.0,3,92,0
2010,anthony_grant,1104,0.713,0.333,4,129,3
2010,barclay_radebaugh,1149,0.271,0.0,5,129,0
2010,barry_rohrssen,1264,0.426,0.0,4,122,0
2010,ben_braun,1349,0.479,0.333,8,242,3
2010,ben_howland,1417,0.713,0.727,8,247,22
2010,ben_jacobson,1320,0.675,0.0,4,126,1
2010,benjy_taylor,1152,0.373,0.0,3,83,0
2010,bill_carmody,1321,0.458,0.0,8,238,0
2010,bill_coen,1318,0.52,0.0,4,125,0
2010,bill_grier,1360,0.468,0.5,3,94,2
2010,bill_herrion,1306,0.38,0.0,8,221,0
2010,bill_self,1242,0.829,0.714,8,251,21
2010,billy_donovan,1196,0.734,0.824,8,256,17
2010,billy_kennedy,1293,0.613,0.0,7,194,1
2010,billy_lange,1298,0.447,0.0,6,170,0
2010,billy_taylor,1123,0.461,0.0,8,230,1
2010,blaine_taylor,1330,0.668,0.0,8,247,2
2010,bo_ryan,1458,0.754,0.588,8,248,17
2010,bob_burton,1168,0.554,0.0,7,202,1
2010,bob_hoffman,1273,0.411,0.0,4,112,0
2010,bob_huggins,1452,0.721,0.444,7,222,9
2010,bob_marlin,1358,0.629,0.0,8,213,1
2010,bob_mckillop,1172,0.681,0.5,8,226,6
2010,bob_thomason,1334,0.641,0.4,8,237,5
2010,bob_williams,1364,0.567,0.0,8,231,0
2010,bobby_braswell,1169,0.476,0.0,8,233,1
2010,bobby_collins,1445,0.399,0.0,8,228,1
2010,bobby_cremins,1158,0.644,0.0,4,132,0
2010,bobby_gonzalez,1371,0.604,0.333,8,235,3
2010,bobby_lutz,1150,0.568,0.0,8,241,2
2010,bobby_nash,1218,0.371,0.0,3,89,0
2010,brad_brownell,1460,0.671,0.0,8,249,3
2010,brad_greenberg,1347,0.5,0.0,3,86,1
2010,brad_huse,1286,0.425,0.0,4,113,0
2010,brad_stevens,1139,0.872,0.333,3,94,3
2010,brett_reed,1250,0.567,0.0,3,90,0
2010,brian_gregory,1173,0.647,0.333,7,218,3
2010,brian_jones,1315,0.256,0.0,2,43,0
2010,brian_katz,1170,0.158,0.0,2,57,0
2010,brian_nash,1383,0.322,0.0,5,146,0
2010,brooks_thompson,1427,0.417,0.0,4,108,0
2010,bruce_pearl,1397,0.741,0.538,8,243,13
2010,bruce_weber,1228,0.722,0.571,8,259,14
2010,bruiser_flint,1180,0.556,0.0,8,239,0
2010,buzz_peterson,1111,0.547,0.0,6,170,0
2010,buzz_williams,1266,0.615,0.5,3,96,2
2010,byron_rimm,1341,0.339,0.0,4,112,0
2010,c_j_reed,1126,0.373,0.0,8,236,0
2010,cameron_dollar,1370,0.548,0.0,1,31,0
2010,charles_ramsey,1185,0.364,0.0,5,151,0
2010,charlie_coles,1275,0.553,0.0,8,237,1
2010,charlton_young,1204,0.233,0.0,1,30,0
2010,chris_lowery,1356,0.627,0.5,6,185,6
2010,chris_mack,1462,0.75,0.0,1,32,0
2010,chris_mooney,1350,0.524,0.0,6,185,0
2010,chuck_martin,1265,0.175,0.0,2,63,0
2010,cliff_ellis,1157,0.536,0.667,5,140,3
2010,cliff_warren,1239,0.466,0.0,5,146,0
2010,craig_robinson,1333,0.479,0.0,4,117,0
2010,cuonzo_martin,1283,0.492,0.0,2,63,0
2010,dale_layer,1251,0.467,0.0,6,169,1
2010,dan_leibovitz,1216,0.359,0.0,4,128,0
2010,dan_monson,1253,0.476,0.0,7,210,1
2010,dana_altman,1166,0.707,0.0,8,249,3
2010,dane_fife,1236,0.388,0.0,5,139,0
2010,danny_kaspar,1372,0.627,0.0,8,212,1
2010,darrin_horn,1376,0.662,0.667,7,207,3
2010,dave_balza,1195,0.311,0.0,3,90,0
2010,dave_bike,1357,0.432,0.0,8,234,0
2010,dave_calloway,1284,0.447,0.333,8,244,3
2010,dave_dickerson,1408,0.432,0.0,5,146,0
2010,dave_loos,1122,0.595,0.0,8,242,2
2010,dave_rose,1140,0.777,0.0,5,157,3
2010,dave_simmons,1270,0.355,0.0,4,110,0
2010,david_boots,1377,0.59,0.0,2,39,0
2010,david_carter,1305,0.613,0.0,1,31,0
2010,david_paulsen,1137,0.344,0.0,2,61,0
2010,derek_kellogg,1269,0.367,0.0,2,60,0
2010,derek_waugh,1391,0.353,0.0,8,224,0
2010,dick_hunsaker,1430,0.528,0.0,6,159,0
2010,dickey_nutt,1369,0.428,0.0,6,166,0
2010,dino_gaudio,1448,0.674,0.0,3,89,1
2010,doc_sadler,1304,0.604,0.0,6,182,1
2010,don_friday,1384,0.288,0.0,2,59,0
2010,don_maestri,1407,0.552,0.0,8,230,1
2010,don_verlin,1225,0.475,0.0,2,59,0
2010,donnie_jones,1267,0.535,0.0,3,86,0
2010,donnie_tyndall,1287,0.513,0.5,4,119,2
2010,doug_davalos,1402,0.352,0.0,4,105,0
2010,doug_wojcik,1409,0.6,0.0,5,155,0
2010,duggar_baucom,1440,0.382,0.0,5,131,0
2010,ed_conroy,1154,0.336,0.0,4,113,0
2010,ed_cooley,1193,0.524,0.0,4,126,0
2010,ed_dechellis,1336,0.445,0.0,8,238,1
2010,eddie_biedenbach,1421,0.402,0.5,8,219,2
2010,eddie_payne,1367,0.241,0.0,3,87,0
2010,edward_joyner,1214,0.438,0.0,1,32,0
2010,edward_phelps,1179,0.469,0.0,2,64,0
2010,emmett_davis,1159,0.403,0.0,8,226,0
2010,eric_reveno,1339,0.446,0.0,4,121,0
2010,ernie_kent,1332,0.547,0.5,8,245,6
2010,ernie_zeigler,1141,0.433,0.0,4,120,0
2010,eugene_harris,1197,0.341,0.0,3,91,0
2010,fang_mitchell,1164,0.403,0.0,8,243,1
2010,fran_dunphy,1396,0.678,0.0,8,239,5
2010,fran_mccaffery,1373,0.588,0.5,8,240,4
2010,fran_o'hanlon,1248,0.412,0.0,8,226,0
2010,frank_haith,1274,0.552,0.5,6,183,2
2010,frank_martin,1243,0.688,0.5,3,93,2
2010,frankie_allen,1271,0.284,0.0,5,148,0
2010,fred_hill,1353,0.369,0.0,4,122,0
2010,gary_stewart,1413,0.312,0.0,6,173,0
2010,gary_waters,1156,0.489,0.5,8,235,2
2010,gary_williams,1268,0.642,0.556,8,243,9
2010,gene_cross,1405,0.145,0.0,2,62,0
2010,geno_ford,1245,0.635,0.0,2,63,0
2010,george_ivory,1115,0.476,0.0,2,63,0
2010,george_nessman,1363,0.318,0.0,5,151,0
2010,gil_jackson,1224,0.239,0.0,5,155,0
2010,greg_gary,1147,0.241,0.0,2,58,0
2010,greg_graham,1129,0.546,0.0,8,240,1
2010,greg_jackson,1175,0.508,0.0,8,236,1
2010,greg_kampe,1324,0.525,0.5,8,236,2
2010,greg_mcdermott,1235,0.531,0.0,8,241,3
2010,greg_vetrone,1192,0.344,0.0,1,32,0
2010,gregg_marshall,1455,0.647,0.25,8,235,4
2010,gregg_nibert,1342,0.209,0.0,3,86,0
2010,heath_schroyer,1461,0.399,0.0,6,163,0
2010,herb_sendek,1113,0.61,0.5,8,246,10
2010,homer_drew,1434,0.486,0.0,7,208,1
2010,horace_broadnax,1366,0.291,0.0,5,127,0
2010,howie_dickenman,1148,0.508,0.0,8,236,1
2010,isiah_thomas,1198,0.194,0.0,1,31,0
2010,j_p_piper,1311,0.319,0.0,6,163,0
2010,james_green,1240,0.425,0.0,7,200,1
2010,james_jones,1463,0.45,0.0,8,218,0
2010,jamie_dixon,1338,0.789,0.6,7,223,15
2010,jason_james,1404,0.074,0.0,1,27,0
2010,jay_wright,1437,0.686,0.688,8,245,16
2010,jeff_a_jones,1110,0.554,0.0,8,242,2
2010,jeff_bzdelik,1160,0.514,0.0,5,148,1
2010,jeff_capel,1328,0.639,0.571,8,244,7
2010,jeff_jackson,1202,0.304,0.0,4,115,0
2010,jeff_lebo,1120,0.529,0.0,8,238,0
2010,jeff_neubauer,1184,0.538,0.0,5,145,1
2010,jeff_reynolds,1102,0.349,0.0,3,86,0
2010,jerry_eaves,1299,0.299,0.0,7,204,0
2010,jerry_slocum,1464,0.286,0.0,5,140,0
2010,jesse_agel,1135,0.316,0.0,2,57,0
2010,jim_baron,1348,0.576,0.0,8,243,0
2010,jim_boeheim,1393,0.744,0.714,8,254,14
2010,jim_boylen,1428,0.581,0.0,3,93,1
2010,jim_calhoun,1163,0.734,0.762,8,248,21
2010,jim_christian,1395,0.633,0.0,8,245,2
2010,jim_engles,1312,0.136,0.0,2,59,0
2010,jim_ferry,1254,0.415,0.0,8,229,0
2010,jim_larranaga,1206,0.634,0.667,8,246,6
2010,jim_les,1133,0.533,0.667,8,244,3
2010,jim_molinari,1442,0.327,0.0,2,55,0
2010,jim_whitesell,1260,0.48,0.0,6,175,0
2010,jim_wooldridge,1415,0.46,0.0,7,198,0
2010,jim_yarbrough,1368,0.489,0.0,5,131,0
2010,jimmy_collins,1227,0.529,0.0,8,238,1
2010,jimmy_patsos,1259,0.456,0.0,6,182,0
2010,jimmy_tillette,1359,0.448,0.0,8,223,0
2010,joe_callero,1142,0.481,0.0,2,52,0
2010,joe_jones,1162,0.432,0.0,7,190,0
2010,joe_mihalich,1310,0.626,0.333,8,246,3
2010,joe_o'brien,1226,0.336,0.0,4,116,0
2010,joe_pasternack,1309,0.379,0.0,3,87,0
2010,joe_scott,1176,0.502,0.0,8,229,1
2010,john_beilein,1276,0.55,0.667,8,242,9
2010,john_brady,1117,0.599,0.571,7,207,7
2010,john_calipari,1246,0.846,0.7,8,259,20
2010,john_cooper,1398,0.281,0.0,1,32,0
2010,john_dunne,1389,0.317,0.0,4,120,0
2010,john_giannini,1247,0.477,0.0,8,235,0
2010,john_groce,1325,0.53,0.0,2,66,0
2010,john_pelphrey,1116,0.522,0.333,8,230,3
2010,john_shulman,1151,0.503,0.0,6,177,2
2010,john_thompson_iii,1207,0.689,0.636,8,238,11
2010,johnny_dawkins,1390,0.508,0.0,2,63,0
2010,johnny_jones,1317,0.527,0.0,8,222,1
2010,josh_pastner,1272,0.719,0.0,1,32,0
2010,karl_hobbs,1203,0.591,0.25,8,230,4
2010,keith_brown,1167,0.264,0.0,3,87,0
2010,keith_dambrot,1103,0.695,0.0,6,190,1
2010,ken_bone,1450,0.578,0.0,5,147,2
2010,ken_mcdonald,1443,0.677,0.5,2,65,2
2010,keno_davis,1344,0.613,0.0,3,93,1
2010,kermit_davis,1292,0.534,0.0,8,234,0
2010,kerry_keating,1365,0.4,0.0,3,90,0
2010,kerry_rupp,1256,0.463,0.0,3,95,0
2010,kevin_mckenna,1232,0.44,0.0,3,91,0
2010,kevin_o'neill,1425,0.548,0.0,2,62,1
2010,kevin_stallings,1435,0.631,0.571,8,244,7
2010,kevin_willard,1233,0.479,0.0,3,94,0
2010,kirk_earlywine,1186,0.318,0.0,3,85,0
2010,kirk_speraw,1416,0.603,0.0,8,237,2
2010,larry_eustachy,1379,0.456,0.0,7,195,0
2010,larry_hunter,1441,0.421,0.0,5,145,0
2010,larry_smith,1108,0.102,0.0,2,59,0
2010,lennox_forrester,1188,0.143,0.0,2,49,0
2010,leonard_hamilton,1199,0.595,0.0,8,247,1
2010,levelle_moton,1300,0.12,0.0,1,25,0
2010,lewis_jackson,1106,0.497,0.0,5,143,1
2010,lon_kruger,1424,0.694,0.6,6,186,5
2010,lorenzo_romar,1449,0.657,0.556,8,248,9
2010,louis_orr,1132,0.537,0.333,7,203,3
2010,mack_mccarthy,1187,0.317,0.0,3,82,0
2010,mark_few,1211,0.816,0.5,8,245,14
2010,mark_fox,1208,0.703,0.4,6,185,5
2010,mark_macon,1127,0.379,0.0,1,29,0
2010,mark_schmidt,1382,0.447,0.0,8,226,0
2010,mark_turgeon,1401,0.673,0.571,8,245,7
2010,marty_simmons,1191,0.368,0.0,3,87,0
2010,marvin_menzies,1308,0.592,0.0,3,98,0
2010,matt_brady,1241,0.556,0.0,6,187,0
2010,matt_brown,1282,0.292,0.0,3,89,0
2010,matt_doherty,1374,0.415,0.0,6,176,0
2010,matt_matheny,1189,0.258,0.0,1,31,0
2010,matt_painter,1345,0.701,0.5,6,187,8
2010,matthew_driscoll,1316,0.4,0.0,1,30,0
2010,max_good,1258,0.531,0.0,1,32,0
2010,mick_cronin,1153,0.583,0.0,7,211,2
2010,mike_adras,1319,0.491,0.0,8,216,0
2010,mike_anderson,1281,0.672,0.6,8,247,10
2010,mike_brey,1323,0.656,0.5,8,244,6
2010,mike_davis,1412,0.608,0.5,8,245,4
2010,mike_deane,1447,0.446,0.0,8,231,0
2010,mike_dement,1422,0.41,0.0,7,210,0
2010,mike_gillian,1255,0.254,0.0,6,169,0
2010,mike_jarvis,1194,0.382,0.0,3,89,0
2010,mike_krzyzewski,1181,0.825,0.65,8,257,20
2010,mike_lonergan,1436,0.646,0.0,5,158,0
2010,mike_mcconathy,1322,0.433,0.5,8,224,2
2010,mike_miller,1183,0.34,0.0,5,141,0
2010,mike_montgomery,1143,0.77,0.4,4,126,5
2010,mike_rice_jr,1352,0.723,0.0,3,101,1
2010,mike_sutton,1399,0.487,0.0,8,228,0
2010,mike_young,1459,0.424,0.0,8,217,0
2010,milan_brown,1291,0.443,0.5,7,212,2
2010,monte_ross,1174,0.312,0.0,4,125,0
2010,murry_bartow,1190,0.605,0.0,7,210,2
2010,norman_roberts,1385,0.45,0.0,6,180,0
2010,oliver_purnell,1155,0.64,0.0,8,242,3
2010,orlando_early,1419,0.343,0.0,5,140,0
2010,pat_douglass,1414,0.489,0.0,8,237,0
2010,pat_kennedy,1406,0.364,0.0,8,239,0
2010,pat_knight,1403,0.469,0.0,2,64,0
2010,patrick_chambers,1131,0.594,0.0,1,32,0
2010,paul_hewitt,1210,0.551,0.667,8,245,9
2010,perry_clark,1394,0.428,0.0,5,145,0
2010,phil_martelli,1386,0.624,0.5,8,245,6
2010,rand_chappell,1146,0.272,0.0,4,103,0
2010,randy_bennett,1388,0.664,0.0,8,235,2
2010,randy_monroe,1420,0.406,0.0,6,180,1
2010,randy_peele,1457,0.522,0.0,3,90,1
2010,randy_rahe,1451,0.619,0.0,4,113,1
2010,ray_mccallum,1178,0.359,0.0,4,117,0
2010,reggie_witherspoon,1138,0.504,0.0,8,240,0
2010,rex_walters,1362,0.412,0.0,4,119,0
2010,ricardo_patton,1296,0.443,0.0,8,230,1
2010,rick_barnes,1400,0.746,0.667,8,252,21
2010,rick_byrd,1125,0.639,0.0,8,241,3
2010,rick_majerus,1387,0.615,0.5,4,122,2
2010,rick_pitino,1257,0.738,0.667,8,248,18
2010,rick_scruggs,1205,0.364,0.0,8,225,0
2010,rick_stansbury,1280,0.669,0.375,8,251,8
2010,rob_jeter,1454,0.507,0.5,5,150,2
2010,rob_spivery,1380,0.407,0.0,8,236,2
2010,robbie_laing,1144,0.332,0.0,7,196,0
2010,robert_lee,1418,0.434,0.0,6,173,1
2010,robert_washington,1212,0.222,0.0,1,27,0
2010,rod_barnes,1209,0.407,0.0,7,209,0
