Season,TeamID,conf_tourney_games,conf_tourney_winpct,conf_tourney_points_ratio,days_until_tourney,conf_tourney_champion
2007,1199,2,0.5,0.8992805755395683,2,0
2007,1203,3,1.0,1.2484076433121019,1,1
2007,1207,3,1.0,1.1657458563535912,1,1
2007,1208,2,0.5,0.9856115107913669,2,0
2007,1222,3,0.6666666666666666,1.03125,1,0
2007,1228,3,0.6666666666666666,0.9880239520958084,1,0
2007,1245,2,0.5,1.015748031496063,2,0
2007,1246,2,0.5,1.0662251655629138,2,0
2007,1249,2,0.5,0.9318181818181818,2,0
2007,1257,2,0.5,1.036764705882353,2,0
2007,1261,2,0.5,0.9251700680272109,2,0
2007,1270,2,0.5,0.8773006134969326,2,0
2007,1272,3,1.0,1.3072625698324023,1,1
2007,1274,2,0.5,1.0147058823529411,2,0
2007,1275,3,1.0,1.1602564102564104,1,1
2007,1276,2,0.5,0.9910714285714286,2,0
2007,1277,2,0.5,0.937007874015748,2,0
2007,1288,2,0.5,0.9916666666666667,2,0
2007,1299,2,0.5,1.05,2,0
2007,1301,4,0.75,1.0394736842105263,0,0
2007,1305,2,0.5,1.2222222222222223,2,0
2007,1308,3,1.0,1.1339712918660287,1,1
2007,1322,3,0.6666666666666666,1.0855855855855856,0,0
2007,1323,2,0.5,1.0239520958083832,2,0
2007,1328,2,0.5,0.905511811023622,2,0
2007,1329,3,0.6666666666666666,1.0670731707317074,1,0
2007,1332,3,1.0,1.3588235294117648,1,1
2007,1338,3,0.6666666666666666,0.9655172413793104,1,0
2007,1348,3,0.6666666666666666,1.0137614678899083,1,0
2007,1394,3,1.0,1.1481481481481481,0,1
2007,1403,2,0.5,0.9197080291970803,2,0
2007,1405,2,0.5,1.0267857142857142,2,0
2007,1408,2,0.5,0.84251968503937,2,0
2007,1411,2,0.5,1.0508474576271187,2,0
2007,1424,3,1.0,1.2551020408163265,1,1
2007,1425,3,0.6666666666666666,0.9502262443438914,1,0
2007,1429,3,0.6666666666666666,1.0136986301369864,1,0
2007,1448,2,0.5,0.907103825136612,2,0
2007,1450,2,0.5,1.007462686567164,2,0
2007,1461,2,0.5,0.9556962025316456,2,0
2007,1462,2,0.5,1.1,2,0
2007,1130,2,0.5,0.9154929577464789,1,0
2007,1142,2,0.5,1.0933333333333333,1,0
2007,1196,3,1.0,1.3430232558139534,0,1
2007,1242,3,1.0,1.140625,0,1
2007,1243,2,0.5,1.1339285714285714,1,0
2007,1253,2,1.0,1.1712328767123288,1,1
2007,1279,2,0.5,0.9928571428571429,1,0
2007,1280,2,0.5,0.9570552147239264,1,0
2007,1314,3,1.0,1.2010309278350515,0,1
2007,1326,3,1.0,1.2331288343558282,0,1
2007,1345,2,0.5,1.0677966101694916,1,0
2007,1400,3,0.6666666666666666,1.0271493212669682,0,0
2007,1439,2,0.5,1.0887096774193548,1,0
2007,1458,3,0.6666666666666666,1.048780487804878,0,0
2007,1398,1,0.0,0.9438202247191011,12,0
2007,1287,1,0.0,0.7142857142857143,12,0
2007,1347,1,0.0,0.8111111111111111,12,0
2007,1454,1,0.0,0.927710843373494,12,0
2007,1293,1,0.0,0.8571428571428571,12,0
2007,1369,1,0.0,0.6818181818181818,12,0
2007,1157,1,0.0,0.8311688311688312,12,0
2007,1251,1,0.0,0.9873417721518988,12,0
2007,1156,1,0.0,0.7564102564102564,12,0
2007,1149,1,0.0,0.5833333333333334,12,0
2007,1178,1,0.0,0.975609756097561,12,0
2007,1159,1,0.0,0.7457627118644068,11,0
2007,1250,1,0.0,0.9787234042553191,11,0
2007,1298,1,0.0,0.6935483870967742,11,0
2007,1459,1,0.0,0.859375,11,0
2007,1198,1,0.0,0.967032967032967,11,0
2007,1154,1,0.0,0.7419354838709677,11,0
2007,1248,1,0.0,0.6385542168674698,11,0
2007,1407,1,0.0,0.8888888888888888,11,0
2007,1114,1,0.0,0.9090909090909091,11,0
2007,1418,1,0.0,0.8387096774193549,11,0
2007,1176,1,0.0,0.8072289156626506,11,0
2007,1189,1,0.0,0.9420289855072463,11,0
2007,1205,1,0.0,0.7721518987341772,10,0
2007,1239,1,0.0,0.9444444444444444,10,0
2007,1383,1,0.0,0.7721518987341772,10,0
2007,1191,1,0.0,0.9504950495049505,10,0
2007,1391,1,0.0,0.7922077922077922,10,0
2007,1422,1,0.0,0.9726027397260274,10,0
2007,1229,1,0.0,0.9558823529411765,10,0
2007,1273,1,0.0,0.5764705882352941,10,0
2007,1352,1,0.0,0.782051282051282,10,0
2007,1192,1,0.0,0.9871794871794872,10,0
2007,1447,1,0.0,0.68,10,0
2007,1320,1,0.0,0.9411764705882353,9,0
2007,1389,1,0.0,0.7741935483870968,9,0
2007,1241,1,0.0,0.8493150684931506,9,0
2007,1456,1,0.0,0.9714285714285714,9,0
2007,1392,1,0.0,0.9591836734693877,9,0
2007,1455,1,0.0,0.9552238805970149,9,0
2007,1174,1,0.0,0.8701298701298701,9,0
2007,1258,1,0.0,0.7454545454545455,9,0
2007,1233,1,0.0,0.8051948051948052,9,0
2007,1337,1,0.0,0.8631578947368421,9,0
2007,1423,1,0.0,0.7761194029850746,9,0
2007,1306,1,0.0,0.734375,8,0
2007,1127,1,0.0,0.9354838709677419,8,0
2007,1220,1,0.0,0.953125,8,0
2007,1193,1,0.0,0.9473684210526315,8,0
2007,1226,1,0.0,0.9,8,0
2007,1442,1,0.0,0.7702702702702703,8,0
2007,1147,1,0.0,0.7468354430379747,8,0
2007,1286,1,0.0,0.7395833333333334,8,0
2007,1362,1,0.0,0.974025974025974,8,0
2007,1264,1,0.0,0.96,8,0
2007,1263,1,0.0,0.8714285714285714,8,0
2007,1381,1,0.0,0.8309859154929577,7,0
2007,1434,1,0.0,0.9047619047619048,7,0
2007,1375,1,0.0,0.9523809523809523,7,0
2007,1126,1,0.0,0.7857142857142857,5,0
2007,1224,1,0.0,0.8026315789473685,5,0
2007,1363,1,0.0,0.98,5,0
2007,1307,1,0.0,0.8709677419354839,5,0
2007,1138,1,0.0,0.925,4,0
2007,1333,1,0.0,0.7285714285714285,4,0
2007,1150,1,0.0,0.7777777777777778,4,0
2007,1123,1,0.0,0.9411764705882353,4,0
2007,1350,1,0.0,0.9682539682539683,4,0
2007,1380,1,0.0,0.8783783783783784,4,0
2007,1385,1,0.0,0.881578947368421,4,0
2007,1412,1,0.0,0.9811320754716981,4,0
2007,1106,1,0.0,0.8387096774193549,4,0
2007,1271,1,0.0,0.8641975308641975,4,0
2007,1132,1,0.0,0.855072463768116,4,0
2007,1169,1,0.0,0.7605633802816901,4,0
2007,1431,1,0.0,0.961038961038961,4,0
2007,1374,1,0.0,0.8813559322033898,4,0
2007,1396,1,0.0,0.9393939393939394,4,0
2007,1182,1,0.0,0.9871794871794872,4,0
2007,1163,1,0.0,0.8333333333333334,4,0
2007,1187,1,0.0,0.7692307692307693,4,0
2007,1415,1,0.0,0.9811320754716981,4,0
2007,1177,1,0.0,0.8933333333333333,4,0
2007,1296,1,0.0,0.9253731343283582,4,0
2007,1113,1,0.0,0.864406779661017,4,0
2007,1344,1,0.0,0.8586956521739131,4,0
2007,1212,1,0.0,0.9411764705882353,3,0
2007,1376,1,0.0,0.6341463414634146,3,0
2007,1281,1,0.0,0.8556701030927835,3,0
2007,1201,1,0.0,0.9358974358974359,3,0
2007,1417,1,0.0,0.9078947368421053,3,0
2007,1361,1,0.0,0.927536231884058,3,0
2007,1155,1,0.0,0.9850746268656716,3,0
2007,1120,1,0.0,0.8125,3,0
2007,1336,1,0.0,0.9090909090909091,3,0
2007,1104,1,0.0,0.8481012658227848,3,0
2007,1358,1,0.0,0.98989898989899,3,0
2007,1397,1,0.0,0.881578947368421,3,0
2007,1426,1,0.0,0.987012987012987,3,0
2007,1268,1,0.0,0.9253731343283582,3,0
2007,1278,1,0.0,0.8163265306122449,3,0
2007,1321,1,0.0,0.9193548387096774,3,0
2007,1354,1,0.0,0.9696969696969697,3,0
2007,1181,1,0.0,0.9411764705882353,3,0
2007,1256,1,0.0,0.9090909090909091,3,0
2007,1372,1,0.0,0.8941176470588236,3,0
2007,1235,1,0.0,0.9264705882352942,3,0
2007,1304,1,0.0,0.7222222222222222,3,0
2007,1112,1,0.0,0.7246376811594203,3,0
2007,1416,1,0.0,0.9622641509433962,3,0
2007,1269,1,0.0,0.9594594594594594,3,0
2007,1368,1,0.0,0.9,3,0
2007,1160,1,0.0,0.8765432098765432,3,0
2007,1108,1,0.0,0.8648648648648649,3,0
2007,1364,1,0.0,0.7428571428571429,3,0
2007,1428,1,0.0,0.675,3,0
2007,1390,1,0.0,0.9518072289156626,3,0
2007,1218,1,0.0,0.958904109589041,3,0
2007,1210,1,0.0,0.9824561403508771,3,0
2007,1102,1,0.0,0.9253731343283582,3,0
2007,1435,1,0.0,0.9861111111111112,2,0
2007,1231,1,0.0,0.9310344827586207,2,0
2007,1438,1,0.0,0.8987341772151899,2,0
2007,1401,1,0.0,0.9824561403508771,2,0
2007,1234,1,0.0,0.7432432432432432,2,0
2008,1122,3,1.0,1.2291666666666667,8,1
2008,1219,2,0.5,0.9572649572649573,10,0
2008,1227,3,0.6666666666666666,1.0344827586206897,8,0
2008,1251,2,0.5,0.9815950920245399,10,0
2008,1260,2,0.5,0.954954954954955,9,0
2008,1293,2,0.5,0.9681528662420382,9,0
2008,1398,3,0.6666666666666666,0.9862385321100917,8,0
2008,1404,2,0.5,1.0348837209302326,9,0
2008,1421,3,0.6666666666666666,1.1290322580645162,8,0
2008,1434,3,0.6666666666666666,1.0377358490566038,8,0
2008,1457,3,1.0,1.3904109589041096,8,1
2008,1460,2,0.5,1.165137614678899,9,0
2008,1110,3,1.0,1.1204819277108433,2,1
2008,1119,2,0.5,0.9323308270676691,7,0
2008,1125,3,1.0,1.1614583333333333,8,1
2008,1137,2,0.5,0.9071428571428571,7,0
2008,1159,3,0.6666666666666666,1.0602409638554218,2,0
2008,1194,2,0.5,1.1615384615384616,7,0
2008,1239,3,0.6666666666666666,0.9953703703703703,8,0
2008,1292,4,0.75,1.037313432835821,5,0
2008,1309,2,0.5,1.0070921985815602,7,0
2008,1317,2,0.5,1.054421768707483,7,0
2008,1407,2,0.5,1.032,7,0
2008,1190,2,0.5,1.020979020979021,9,0
2008,1205,2,0.5,1.0657894736842106,9,0
2008,1232,2,0.5,0.8666666666666667,9,0
2008,1283,2,0.5,1.165137614678899,9,0
2008,1291,3,1.0,1.2157894736842105,4,1
2008,1352,2,0.5,0.9699248120300752,7,0
2008,1357,3,0.6666666666666666,1.0319148936170213,4,0
2008,1447,2,0.5,1.0256410256410255,7,0
2008,1145,2,0.5,1.007462686567164,8,0
2008,1158,3,0.6666666666666666,1.0918367346938775,7,0
2008,1166,2,0.5,0.9724137931034482,8,0
2008,1174,2,0.5,0.8947368421052632,8,0
2008,1179,3,1.0,1.3703703703703705,7,1
2008,1189,4,0.75,1.0727272727272728,6,0
2008,1229,3,0.6666666666666666,0.9385474860335196,7,0
2008,1264,2,0.5,1.048,8,0
2008,1318,2,0.5,1.0593220338983051,8,0
2008,1320,2,0.5,0.9142857142857143,8,0
2008,1337,2,0.5,0.8677685950413223,8,0
2008,1362,2,0.5,1.162162162162162,8,0
2008,1392,2,0.5,0.9432624113475178,8,0
2008,1406,2,0.5,1.032520325203252,8,0
2008,1456,4,0.75,0.9874476987447699,6,0
2008,1459,2,0.5,0.816793893129771,8,0
2008,1131,2,0.5,0.975609756097561,7,0
2008,1139,2,1.0,1.2952380952380953,5,1
2008,1156,2,0.5,0.9300699300699301,5,0
2008,1172,3,1.0,1.5266666666666666,6,1
2008,1206,3,1.0,1.2105263157894737,6,1
2008,1216,3,0.6666666666666666,0.964824120603015,1,0
2008,1226,2,0.5,0.9343065693430657,5,0
2008,1237,3,0.6666666666666666,1.0597014925373134,5,0
2008,1259,2,0.5,1.0241935483870968,7,0
2008,1265,2,0.5,0.9927536231884058,7,0
2008,1331,3,1.0,1.3148148148148149,5,1
2008,1351,3,0.6666666666666666,0.9444444444444444,6,0
2008,1360,3,1.0,1.1666666666666667,6,1
2008,1365,2,0.5,0.9705882352941176,7,0
2008,1373,3,1.0,1.1781609195402298,6,1
2008,1420,3,1.0,1.2222222222222223,1,1
2008,1422,2,0.5,0.8984375,7,0
2008,1423,2,0.5,1.0982142857142858,7,0
2008,1433,2,0.5,1.088235294117647,7,0
2008,1436,2,0.5,0.9923076923076923,7,0
2008,1451,2,0.5,1.0887096774193548,5,0
2008,1114,2,0.5,0.9307692307692308,6,0
2008,1211,2,0.5,0.9743589743589743,6,0
2008,1236,2,0.5,0.9,6,0
2008,1324,2,0.5,0.9931506849315068,6,0
2008,1375,2,0.5,0.9685534591194969,6,0
2008,1443,3,1.0,1.2142857142857142,5,1
2008,1164,4,1.0,1.023715415019763,1,1
2008,1319,2,0.5,0.9197080291970803,4,0
2008,1340,2,1.0,1.2410714285714286,4,1
2008,1354,2,0.5,1.0,4,0
2008,1363,2,0.5,0.8775510204081632,3,0
2008,1106,2,0.5,1.1031746031746033,2,0
2008,1112,2,0.5,1.1526717557251909,3,0
2008,1141,2,0.5,0.9407894736842105,3,0
2008,1143,2,0.5,0.8875739644970414,3,0
2008,1150,3,0.6666666666666666,0.9545454545454546,2,0
2008,1161,2,0.5,0.8552631578947368,3,0
2008,1173,2,0.5,0.9411764705882353,3,0
2008,1185,2,0.5,0.96,3,0
2008,1197,2,0.5,1.0076923076923077,3,0
2008,1247,2,0.5,0.9631901840490797,3,0
2008,1266,3,0.6666666666666666,1.0796019900497513,2,0
2008,1275,3,0.6666666666666666,1.0674157303370786,2,0
2008,1288,3,0.6666666666666666,1.0702702702702702,1,0
2008,1290,3,1.0,1.0947368421052632,1,1
2008,1338,4,1.0,1.111969111969112,1,1
2008,1379,3,0.6666666666666666,0.994475138121547,2,0
2008,1386,4,0.75,1.1515151515151516,1,0
2008,1405,2,0.5,0.872,3,0
2008,1408,2,0.5,0.8524590163934426,3,0
2008,1409,4,0.75,1.01171875,1,0
2008,1414,4,0.75,1.02,1,0
2008,1415,2,0.5,0.9703703703703703,3,0
2008,1431,3,0.6666666666666666,1.1210526315789473,2,0
2008,1437,2,0.5,1.0,3,0
2008,1452,3,0.6666666666666666,0.9695431472081218,2,0
2008,1103,3,0.6666666666666666,1.066326530612245,1,0
2008,1104,2,0.5,1.065217391304348,2,0
2008,1115,2,0.5,1.0155038759689923,2,0
2008,1129,3,1.0,1.0826771653543308,1,1
2008,1130,2,0.5,0.7933333333333333,2,0
2008,1140,3,0.6666666666666666,1.109375,1,0
2008,1160,2,0.5,1.0144927536231885,2,0
2008,1168,3,1.0,1.206896551724138,1,1
2008,1175,2,0.5,0.967479674796748,2,0
2008,1199,2,0.5,0.9859154929577465,2,0
2008,1207,3,0.6666666666666666,1.140625,1,0
2008,1208,4,1.0,1.0708955223880596,0,1
2008,1210,2,0.5,1.0379746835443038,2,0
2008,1228,4,0.75,0.995850622406639,0,0
2008,1238,3,0.6666666666666666,1.0268817204301075,1,0
2008,1245,3,1.0,1.2578616352201257,1,1
2008,1272,3,1.0,1.38125,1,1
2008,1274,2,0.5,0.9911504424778761,2,0
2008,1276,2,0.5,0.9081632653061225,2,0
2008,1278,3,0.6666666666666666,1.0,1,0
2008,1304,2,0.5,0.9583333333333334,2,0
2008,1305,2,0.5,0.9928571428571429,2,0
2008,1308,3,0.6666666666666666,1.097872340425532,1,0
2008,1313,2,0.5,1.046875,2,0
2008,1322,3,0.6666666666666666,1.100502512562814,0,0
2008,1329,2,0.5,0.9782608695652174,2,0
2008,1358,2,0.5,0.9701492537313433,2,0
2008,1361,2,0.5,0.9553571428571429,2,0
2008,1372,2,0.5,1.062015503875969,2,0
2008,1376,2,0.5,1.0123456790123457,2,0
2008,1390,3,0.6666666666666666,1.0753768844221105,1,0
2008,1396,3,1.0,1.1576086956521738,1,1
2008,1401,3,0.6666666666666666,1.0543478260869565,1,0
2008,1417,3,1.0,1.1521739130434783,1,1
2008,1424,3,1.0,1.107843137254902,1,1
2008,1425,2,0.5,1.0089285714285714,2,0
2008,1426,3,1.0,1.0681818181818181,0,1
2008,1428,2,0.5,0.9716312056737588,2,0
2008,1429,2,0.5,1.065359477124183,2,0
2008,1435,2,0.5,1.030674846625767,2,0
2008,1444,2,0.5,0.9850746268656716,2,0
2008,1450,2,0.5,0.9862068965517241,2,0
2008,1462,2,0.5,1.007936507936508,2,0
2008,1116,3,0.6666666666666666,0.9913793103448276,0,0
2008,1155,3,0.6666666666666666,1.1586538461538463,0,0
2008,1181,2,0.5,1.054054054054054,1,0
2008,1242,3,1.0,1.1306532663316582,0,1
2008,1277,2,0.5,1.04,1,0
2008,1280,2,0.5,0.9847328244274809,1,0
2008,1314,3,1.0,1.087557603686636,0,1
2008,1328,2,0.5,0.8174603174603174,1,0
2008,1397,2,0.5,1.005586592178771,1,0
2008,1400,3,0.6666666666666666,1.1302083333333333,0,0
2008,1439,2,0.5,1.1025641025641026,1,0
2008,1458,3,1.0,1.2206896551724138,0,1
2008,1184,1,0.0,0.6710526315789473,12,0
2008,1157,1,0.0,0.9491525423728814,12,0
2008,1464,1,0.0,0.8428571428571429,12,0
2008,1440,1,0.0,0.8543689320388349,12,0
2008,1454,1,0.0,0.8947368421052632,12,0
2008,1399,1,0.0,0.961038961038961,12,0
2008,1287,1,0.0,0.8970588235294118,12,0
2008,1359,1,0.0,0.9306930693069307,12,0
2008,1149,1,0.0,0.7241379310344828,12,0
2008,1453,1,0.0,0.8933333333333333,12,0
2008,1347,1,0.0,0.5921052631578947,12,0
2008,1178,1,0.0,0.6166666666666667,12,0
2008,1221,1,0.0,0.967741935483871,11,0
2008,1250,1,0.0,0.953125,11,0
2008,1144,1,0.0,0.88,11,0
2008,1298,1,0.0,0.9885057471264368,11,0
2008,1248,1,0.0,0.9736842105263158,11,0
2008,1198,1,0.0,0.7032967032967034,11,0
2008,1273,1,0.0,0.8769230769230769,11,0
2008,1419,1,0.0,0.9324324324324325,11,0
2008,1176,1,0.0,0.9230769230769231,11,0
2008,1117,1,0.0,0.7411764705882353,11,0
2008,1418,1,0.0,0.8571428571428571,11,0
2008,1252,1,0.0,0.9135802469135802,10,0
2008,1391,1,0.0,0.7682926829268293,10,0
2008,1455,1,0.0,0.9436619718309859,10,0
2008,1191,1,0.0,0.6666666666666666,10,0
2008,1346,1,0.0,0.875,10,0
2008,1284,1,0.0,0.78125,10,0
2008,1148,1,0.0,0.8452380952380952,10,0
2008,1254,1,0.0,0.8732394366197183,10,0
2008,1233,1,0.0,0.921875,9,0
2008,1154,1,0.0,0.7272727272727273,9,0
2008,1133,1,0.0,0.9459459459459459,9,0
2008,1180,1,0.0,0.85,9,0
2008,1202,1,0.0,0.7115384615384616,9,0
2008,1389,1,0.0,0.8082191780821918,9,0
2008,1241,1,0.0,0.7534246575342466,9,0
2008,1356,1,0.0,0.9074074074074074,9,0
2008,1339,1,0.0,0.96,9,0
2008,1258,1,0.0,0.759493670886076,9,0
2008,1263,1,0.0,0.8904109589041096,9,0
2008,1220,1,0.0,0.8148148148148148,9,0
2008,1209,1,0.0,0.9827586206896551,9,0
2008,1441,1,0.0,0.8448275862068966,9,0
2008,1107,1,0.0,0.9411764705882353,8,0
2008,1204,1,0.0,0.8390804597701149,8,0
2008,1151,1,0.0,0.95,8,0
2008,1306,1,0.0,0.9558823529411765,8,0
2008,1285,1,0.0,0.9701492537313433,8,0
2008,1282,1,0.0,0.9420289855072463,8,0
2008,1193,1,0.0,0.921875,8,0
2008,1310,1,0.0,0.9393939393939394,8,0
2008,1147,1,0.0,0.6666666666666666,8,0
2008,1111,1,0.0,0.7301587301587301,8,0
2008,1127,1,0.0,0.8769230769230769,8,0
2008,1286,1,0.0,0.7538461538461538,8,0
2008,1330,1,0.0,0.9523809523809523,8,0
2008,1381,1,0.0,0.9393939393939394,7,0
2008,1442,1,0.0,0.825,7,0
2008,1388,1,0.0,0.92,7,0
2008,1224,1,0.0,0.9818181818181818,5,0
2008,1126,1,0.0,0.8846153846153846,5,0
2008,1256,1,0.0,0.96875,5,0
2008,1411,1,0.0,0.7313432835820896,4,0
2008,1333,1,0.0,0.6436781609195402,4,0
2008,1296,1,0.0,0.8554216867469879,4,0
2008,1449,1,0.0,0.9642857142857143,4,0
2008,1348,1,0.0,0.9733333333333334,4,0
2008,1461,1,0.0,0.9264705882352942,4,0
2008,1214,1,0.0,0.9866666666666667,4,0
2008,1387,1,0.0,0.9841269841269841,4,0
2008,1123,1,0.0,0.9322033898305084,4,0
2008,1271,1,0.0,0.8714285714285714,4,0
2008,1182,1,0.0,0.9634146341463414,4,0
2008,1371,1,0.0,0.8059701492537313,4,0
2008,1138,1,0.0,0.9855072463768116,4,0
2008,1212,1,0.0,0.9240506329113924,4,0
2008,1153,1,0.0,0.9142857142857143,4,0
2008,1349,1,0.0,0.847457627118644,4,0
2008,1200,1,0.0,0.775,4,0
2008,1132,1,0.0,0.9230769230769231,4,0
2008,1267,1,0.0,0.9791666666666666,4,0
2008,1187,1,0.0,0.7424242424242424,4,0
2008,1253,1,0.0,0.8181818181818182,4,0
2008,1142,1,0.0,0.8709677419354839,4,0
2008,1374,1,0.0,0.6901408450704225,4,0
2008,1393,1,0.0,0.7682926829268293,4,0
2008,1344,1,0.0,0.9137931034482759,4,0
2008,1196,1,0.0,0.8625,3,0
2008,1105,1,0.0,0.8194444444444444,3,0
2008,1218,1,0.0,0.925,3,0
2008,1268,1,0.0,0.9577464788732394,3,0
2008,1269,1,0.0,0.9420289855072463,3,0
2008,1124,1,0.0,0.9230769230769231,3,0
2008,1299,1,0.0,0.96875,3,0
2008,1448,1,0.0,0.8571428571428571,3,0
2008,1279,1,0.0,0.979381443298969,3,0
2008,1438,1,0.0,0.8085106382978723,3,0
2008,1336,1,0.0,0.984375,3,0
2008,1380,1,0.0,0.9821428571428571,3,0
2008,1323,1,0.0,0.8876404494382022,3,0
2008,1301,1,0.0,0.7936507936507936,3,0
2008,1325,1,0.0,0.8243243243243243,3,0
2008,1234,1,0.0,0.8545454545454545,3,0
2008,1321,1,0.0,0.9454545454545454,3,0
2008,1281,1,0.0,0.9180327868852459,3,0
2008,1201,1,0.0,0.890625,3,0
2008,1225,1,0.0,0.726027397260274,3,0
2008,1368,1,0.0,0.7183098591549296,3,0
2008,1403,1,0.0,0.9473684210526315,3,0
2008,1257,1,0.0,0.9078947368421053,3,0
2008,1270,1,0.0,0.96875,3,0
2008,1102,1,0.0,0.9245283018867925,3,0
2008,1427,1,0.0,0.8450704225352113,3,0
2008,1261,1,0.0,0.948051948051948,3,0
2008,1416,1,0.0,0.9117647058823529,3,0
2008,1350,1,0.0,0.7704918032786885,3,0
2008,1235,1,0.0,0.7833333333333333,3,0
2008,1412,1,0.0,0.8717948717948718,3,0
2008,1334,1,0.0,0.9824561403508771,3,0
2008,1395,1,0.0,0.9887640449438202,3,0
2008,1113,1,0.0,0.9322033898305084,3,0
2008,1249,1,0.0,0.9259259259259259,3,0
2008,1307,1,0.0,0.975609756097561,3,0
2008,1222,1,0.0,0.9625,3,0
2008,1120,1,0.0,0.8817204301075269,3,0
2008,1332,1,0.0,0.9333333333333333,3,0
2008,1163,1,0.0,0.9230769230769231,3,0
2008,1169,1,0.0,0.8192771084337349,2,0
2008,1246,1,0.0,0.9333333333333333,2,0
2008,1345,1,0.0,0.9054054054054054,2,0
2008,1326,1,0.0,0.8955223880597015,2,0
2008,1231,1,0.0,0.9830508474576272,2,0
2008,1243,1,0.0,0.9523809523809523,2,0
2008,1364,1,0.0,0.9090909090909091,2,0
2009,1122,3,0.6666666666666666,1.105263157894737,8,0
2009,1156,4,1.0,1.1096491228070176,5,1
2009,1227,2,0.5,1.0148148148148148,9,0
2009,1251,2,0.5,0.9419354838709677,10,0
2009,1287,3,1.0,1.1510416666666667,8,1
2009,1293,2,0.5,0.9787234042553191,9,0
2009,1347,3,1.0,1.1932773109243697,8,1
2009,1404,2,0.5,1.0724637681159421,9,0
2009,1421,2,0.5,1.0,10,0
2009,1440,3,0.6666666666666666,1.1074380165289257,8,0
2009,1454,2,0.5,0.9932432432432432,9,0
2009,1460,3,0.6666666666666666,1.0904255319148937,8,0
2009,1110,3,1.0,1.2254335260115607,2,1
2009,1119,2,0.5,1.018018018018018,7,0
2009,1159,2,0.5,0.9,7,0
2009,1176,2,0.5,1.0521739130434782,7,0
2009,1190,3,1.0,1.2064220183486238,8,1
2009,1198,2,0.5,0.8814814814814815,7,0
2009,1221,3,0.6666666666666666,1.115606936416185,2,0
2009,1292,2,0.5,0.9866666666666667,7,0
2009,1317,3,0.6666666666666666,1.034934497816594,6,0
2009,1375,4,0.75,1.02880658436214,5,0
2009,1125,2,0.5,0.9144736842105263,9,0
2009,1232,2,0.5,1.0234375,9,0
2009,1252,2,0.5,1.1,9,0
2009,1291,3,0.6666666666666666,1.0751445086705202,4,0
2009,1346,2,0.5,0.8758169934640523,7,0
2009,1352,3,1.0,1.2727272727272727,4,1
2009,1357,2,0.5,1.053030303030303,7,0
2009,1455,2,0.5,1.110091743119266,9,0
2009,1111,2,0.5,0.9685534591194969,8,0
2009,1133,2,0.5,0.9847328244274809,8,0
2009,1145,2,0.5,0.8689655172413793,8,0
2009,1158,4,0.75,1.11864406779661,6,0
2009,1166,2,0.5,0.8296296296296296,8,0
2009,1189,2,0.5,1.044776119402985,8,0
2009,1209,2,0.5,1.0392156862745099,8,0
2009,1216,2,0.5,1.0077519379844961,8,0
2009,1220,2,0.5,1.1016949152542372,8,0
2009,1229,3,0.6666666666666666,1.1751412429378532,7,0
2009,1239,2,0.5,0.9936305732484076,8,0
2009,1241,2,0.5,1.128440366972477,8,0
2009,1265,2,0.5,0.7815126050420168,8,0
2009,1320,3,1.0,1.1117021276595744,7,1
2009,1337,2,0.5,0.8961038961038961,8,0
2009,1359,3,0.6666666666666666,1.015,7,0
2009,1360,2,0.5,0.9632352941176471,8,0
2009,1406,3,0.6666666666666666,1.0406976744186047,7,0
2009,1107,2,0.5,0.9827586206896551,7,0
2009,1127,3,1.0,1.1256830601092895,1,1
2009,1139,2,0.5,1.0175438596491229,5,0
2009,1151,3,1.0,1.1059907834101383,6,1
2009,1172,2,0.5,1.0708661417322836,7,0
2009,1193,2,0.5,0.9432624113475178,7,0
2009,1206,3,0.6666666666666666,0.9709302325581395,6,0
2009,1226,2,0.5,0.9917355371900827,5,0
2009,1286,3,0.6666666666666666,1.0463917525773196,4,0
2009,1295,3,1.0,1.0961538461538463,5,1
2009,1306,2,0.5,0.9862068965517241,7,0
2009,1310,3,0.6666666666666666,1.1203703703703705,6,0
2009,1330,2,0.5,0.9375,7,0
2009,1339,2,0.5,1.1206896551724137,7,0
2009,1351,2,0.5,1.033112582781457,7,0
2009,1355,2,0.5,0.8951048951048951,6,0
2009,1365,2,0.5,0.852760736196319,7,0
2009,1373,3,1.0,1.2513368983957218,6,1
2009,1420,3,0.6666666666666666,1.0,1,0
2009,1433,3,1.0,1.2451612903225806,6,1
2009,1114,2,0.5,0.9357798165137615,6,0
2009,1211,2,1.0,1.5128205128205128,6,1
2009,1324,3,0.6666666666666666,1.1576086956521738,5,0
2009,1381,2,0.5,0.9448818897637795,6,0
2009,1388,2,0.5,0.8958333333333334,6,0
2009,1443,3,1.0,1.1896551724137931,5,1
2009,1103,4,1.0,1.11787072243346,1,1
2009,1141,2,0.5,1.0884955752212389,3,0
2009,1177,2,0.5,1.0071428571428571,4,0
2009,1197,2,0.5,0.8682170542635659,4,0
2009,1201,2,0.5,0.9090909090909091,3,0
2009,1214,2,0.5,1.202247191011236,4,0
2009,1245,2,0.5,1.0,3,0
2009,1323,2,0.5,0.9919354838709677,4,0
2009,1325,2,0.5,0.9534883720930233,3,0
2009,1340,2,1.0,1.0769230769230769,4,1
2009,1371,2,0.5,0.993006993006993,4,0
